caseid,tanggal,cases,hewan,spid,disease,prop,kab,kec,desa,lon,lat
2434877,14-03-2020,1,Anjing,60,Tidak sakit,Bali,Gianyar,Payangan,Bukian,115.257667096971,-8.41592999999997
2419827,25-02-2020,1,Anjing,60,Tidak sakit,Bali,Gianyar,Payangan,Beresela,115.269804268955,-8.42770999999993
2608959,10-12-2020,1,Anjing,60,Tidak sakit,Bali,Klungkung,Dawan,Kusamba,115.445522805136,-8.55890549999995
2509470,09-07-2020,1,kucing,64,Tidak sakit,Riau,Siak,Bunga Raya,Kemuning Muda,102.01608902716,0.902886599000027
2527340,04-08-2020,1,Anjing,60,Tidak sakit,Jawa Barat,Bandung,Banjaran,Margahurip,107.565861634156,-7.05306267749995
2607529,07-12-2020,1,Anjing,60,Tidak sakit,Riau,Bengkalis,Pinggir,Pangkalan libut,101.296101815396,1.12094625750007
2419798,25-02-2020,1,Anjing,60,Tidak sakit,Bali,Jembrana,Negara,Banjar Tengah,114.599816829775,-8.36520499999995
2435652,16-03-2020,1,kucing,64,Tidak sakit,Jawa Barat,Bandung,Pangalengan,Margaluyu,107.557299058228,-7.23230195049996
2596086,18-11-2020,1,Anjing,60,Tidak sakit,Bali,Karang Asem,Sidemen,Talibeng,115.455511104657,-8.48633499999994
2406369,08-02-2020,1,Anjing,60,Tidak sakit,Bali,Gianyar,Payangan,Puhu,115.256960798135,-8.38987499999996
2525729,30-07-2020,1,Anjing,60,Tidak sakit,Bali,Gianyar,Tampak Siring,Pejeng Kaja,115.285926885868,-8.48712149999994
2520914,25-07-2020,1,Anjing,60,Tidak sakit,Bali,Gianyar,Payangan,Buahan,115.232070852609,-8.39613749999995
2441509,24-03-2020,1,Anjing,60,Tidak sakit,Bali,Klungkung,Dawan,Kusamba,115.445522805136,-8.55890549999995
2413212,17-02-2020,1,Anjing,60,Tidak sakit,Riau,Bengkalis,Mandau,Gajah Sakti,101.220332738484,1.21245115850004
2532515,11-08-2020,1,Anjing,60,Tidak sakit,Riau,Dumai,Dumai Timur,Bukit Batrem,101.525072801114,1.52325767500005
2574497,14-10-2020,1,Anjing,60,Tidak sakit,Jambi,Sarolangun,Singkut,Siliwangi,102.613113734929,-2.58088099899996
2517387,21-07-2020,1,Anjing,60,Tidak sakit,Bali,Karang Asem,Bebandem,Bungaya Kangin,115.569656903943,-8.45392849999993
2497638,22-06-2020,1,Anjing,60,Tidak sakit,Bali,Klungkung,Banjarangkan,Tusan,115.366037073881,-8.53920899999997
2424856,02-03-2020,1,Anjing,60,Tidak sakit,Kalimantan Barat,Ketapang,Delta Pawan,Sukaharja,110.034489135526,-1.79351443599995
2439432,20-03-2020,1,Anjing,60,Tidak sakit,Riau,Dumai,Dumai Selatan,Mekar Sari,101.264234015972,1.74797606250004
2441376,24-03-2020,1,Anjing,60,Tidak sakit,Kalimantan Barat,Ketapang,Manis Mata,Asam Besar,110.97254372028,-2.53910647699996
2544072,28-08-2020,1,Anjing,60,Tidak sakit,Bali,Jembrana,Negara,Kaliakah,114.58211923562,-8.33612399999996
2401648,03-02-2020,1,kucing,64,Tidak sakit,Jawa Barat,Bandung,Ibun,Sudi,107.76881517772,-7.08570313449997
2603578,30-11-2020,1,Anjing,60,Tidak sakit,Riau,Dumai,Dumai kota,Rimba Sekampung,101.264234015972,1.74797606250004
2422592,27-02-2020,1,kera,68,Tidak sakit,Kalimantan Barat,Ketapang,Delta Pawan,Sukaharja,110.034489135526,-1.79351443599995
2447177,01-04-2020,1,kucing,64,Tidak sakit,Riau,Siak,Bunga Raya,Jati Baru,102.012246927978,0.948179071000055
2458063,18-04-2020,1,Anjing,60,Tidak sakit,Jawa Barat,Bandung,Majalaya,Neglasari,107.720227745959,-7.07870912549996
2496801,20-06-2020,1,monyet,76,Tidak sakit,Riau,Dumai,Dumai Barat,Pangkalan Sesai,101.480273531262,1.61966638150005
2552894,11-09-2020,1,Anjing,60,Tidak sakit,Jawa Barat,Ciamis,Cisaga,Kepel,108.480863942843,-7.33203649549995
2376138,02-01-2020,1,Anjing,60,Tidak sakit,Riau,Dumai,Dumai Timur,Teluk Binjai,101.547154609412,1.60320544100006
2418112,22-02-2020,1,Anjing,60,Tidak sakit,Riau,Bengkalis,Bukit Batu,Sungai Selari,102.130308043856,1.33814299050005
2407345,10-02-2020,1,kucing,64,Tidak sakit,Jawa Barat,Bandung,Banjaran,Ciapus,107.593398480391,-7.07182979599995
2430719,09-03-2020,1,kucing,64,Tidak sakit,Riau,Bengkalis,Mandau,Babussalam,101.1364405679,1.20833200050006
2489044,09-06-2020,1,kucing,64,Tidak sakit,Riau,Siak,Bunga Raya,Buantan Lestari,101.961312338775,0.869293237000051
2451263,07-04-2020,1,Anjing,60,Tidak sakit,Riau,Dumai,Dumai Selatan,Ratu Sima,101.264234015972,1.74797606250004
2532518,11-08-2020,1,kucing,64,Tidak sakit,Riau,Dumai,Dumai Timur,Jaya Mukti,101.564414249811,1.59851155550004
2433090,12-03-2020,1,Anjing,60,Tidak sakit,Bali,Klungkung,Klungkung,Selat,115.401164294258,-8.49844149999996
2515500,17-07-2020,1,kucing,64,Tidak sakit,Riau,Dumai,Dumai Selatan,Bukit datuk,101.264234015972,1.74797606250004
2382560,11-01-2020,1,Anjing,60,Tidak sakit,Jawa Barat,Bandung,Majalaya,Padamulya,107.74172569197,-7.06365656899996
2616015,24-12-2020,1,Anjing,60,Tidak sakit,Bali,Gianyar,Ubud,Sayan,115.23889027929,-8.51693449999996
2383507,13-01-2020,1,Anjing,60,Tidak sakit,Jawa Barat,Bandung,Solokan Jeruk,Padamukti,107.763403210943,-7.01668715499994
